вероисповедование	1	вероисповедание, исповедование, вероисповедные, ветроиспользование	дин:senses[0].text:вера, религия, вероисповедование
венграл	1	венгра, венграм, венграх, венгр	финно-угорал:senses[0].comment:финнал, венграл, эстониял, удмуртал ва гь. ц.
вейник	1	веник, вей ник, вербейник	мурцӏи:senses[0].text:вейник
везучесть	1	вез учесть, везу честь, везуч есть, ползучесть	насиб:senses[0].examples[1].ru:везучесть, удачливость; счастье
ведренным	1	веденным, внедренным, бедренным, безведренным, вверенным, доверенным, выверенным	роцӏине:senses[0].text:становиться ясным, ведренным.; прояснеть, проясниться
ведренный	1	веденный, внедренный, бедренный, безведренный, вверенный, доверенный, выверенный	роцӏараб:senses[0].text:ясный, ведренный.; погожий
ведренно	1	внедрено, безведренно, доверенно, уверенно, доверено	роцӏадго:senses[0].text:ясно, ведренно.
вевера	1	веера, вивера, севера, вебера, вечера, вера, верньера	север:senses[0].examples[6].ru:с вевера на юг
вдёжка	1	вдёржка, одёжка	сасу:senses[0].text:крупная игла, цыганская игла; вдёжка
вдоветь	1	овдоветь, довлеть, вдеть	къороллъизе:senses[0].text:(о)вдоветь, остаться вдовцом или вдовой
вдовела	1	довела, овдовела, в довела, вдов ела, довезла, вделала	къороллъи:senses[1].examples[4].ru:она три года вдовела
вдобовок	1	вдобавок, добавок	тӏадеги:senses[0].text:ещё, к тому же, вдобовок
вводн	1	ввод, вводи, ввода, вводе, вводы, вводя, вводу, водник	къокъаб:senses[0].examples[2].ru:вводн. слово короче говоря, одним словом
вахабисты	1	ваххабиты, ухабисты	вагьабиял:senses[0].text:вахабисты
вахабистского	1	ваххабитского, буквалистского	вагьабияв:senses[0].text:вахабист, сторонник вахабистского толка в исламе
вахабистский	1	ваххабитский	вагьабиязул:senses[1].text:вахабистский
вахабисткий	1	ваххабитский	вагьабиязулаб:senses[0].text:вахабисткий
вахабистка	1	ваххабитский	вагьабияй:senses[0].text:вахабистка
вахабист	1	ваххабитов	вагьабияв:senses[0].text:вахабист, сторонник вахабистского толка в исламе
валуни	1	валину, валун, валуи, валуна, валуне, валуны, валуну, валу ни, валун и	гамачӏ:senses[0].examples[28].ru:валуни, похожие на лежащих буйволов
валитьсяя	1	валиться, валиться я, вваливаться, сваливаться, вываливаться, взваливаться	щапизе:senses[0].examples[2].ru:(по)валитьсяя, свалиться
валерянка	1	валерьянка, валенка, кавалера, кавалер	катихер:senses[0].text:валериана лекарственная, валерянка
вакуфный	1	вакуумный	вакъпуялул:senses[1].text:вакуфный
важничание	1	важничанье, важничавшие, важничающие, нежничание, вываживание	чӏухӏдари:senses[1].text:важничание, чванство
вав	1	впав, звав, вжав, ван, вар, вас, вал, лав, пав, вам, дав, ваш, ваз, зав, ваг	вав:senses[0].text:вав
бытро	1	быстро, быт ро	хех:senses[0].examples[10].ru:молниеносно, бытро как молния
бытовый	1	битовый, бытовой, ботовый, бытовые, бытовым, бутовый, бытовых, байтовый	рукӏа-рахъиналъул:senses[1].text:бытовый
быстрына	1	быстрина, быстры на, быстра	зутӏараб:senses[1].examples[1].ru:быстрына реки
бухари	1	бухарки, сухари, бухали, бухарка	бухари#1:senses[2].text:бухари
бухание	1	буханий, буханке, буханье, набухание, взбухание, разбухание	думдуми:senses[0].text:громкий звук, бухание
бутенем	1	бутене, бутенам, бутеном, бутен ем, бутен, теменем	къвали:senses[0].examples[2].ru:мы пошли за бутенем
бурогривый	1	черногривый	жал#1:senses[0].examples[2].ru:волк с бурой гривой; бурогривый волк
бумашка	1	букашка, бумажка, бумажечка	гъурщил:senses[1].examples[0].ru:сторублёвая бумашка
буковица	1	буквица, луковица, буковка	тӏегь:senses[0].examples[25].ru:буковица
будунство	1	буянство	будунлъи:senses[0].text:должность будуна, будунство
будеть	1	будьте, будет, бдеть, будить, будете, буреть, дудеть, будешь, зудеть, гудеть, худеть	битӏизе:senses[1].examples[2].ru:счастливого пути!; пусть дорога будеть вам гладкой!
бугрыстый	1	бугристый, бугорчатый	гоноцӏ:senses[0].examples[1].ru:бугрыстый, весь в буграх
бугониги	1	угони	секта:senses[0].comment:цо кинаб бугониги динияб мазгьаб
бугел	1	бугели, бугеле, бугель, бугеля, бугелю, бурел, белуг	пантеон:senses[0].text:пантеон (1. хӏурмат бугел машгьурал гӏадамал рукъарал хабзал
бугезе	1	бугеле	ортопедиялъул:senses[1].examples[0].comment:масала, хӏатӏазе сакъат бугезе хьитал гьарулеб
бугев	1	буев, бугаев, булев, бугель	фермер:senses[0].comment:жиндирго ферма бугев чи
бугаеподобный	1	бугае подобный, преподобный	бугъамахӏав:senses[0].text:верховодящий; бугаеподобный
брючины	1	бирючины, брюшины, брючный	чӏедер:senses[0].examples[1].ru:сузить брючины
брючину	1	бирючину, брюшину, брючнику	чӏам-чӏамизе:senses[0].examples[0].ru:телёнок [зубами] порвал его брючину
брюзжай	1	брюзжа, брюзжат, брюзжал	нунудизе:senses[1].examples[0].ru:не брюзжай при мне!
брошеная	1	брошена, брошенная, прошеная, крошеная, брошена я, орошенная, брошюрная, крошенная, прошенная	рехунтезе:senses[0].examples[5].ru:брошеная [мужем] жена
бровы	1	боровы, брови, бравы, бровь, броды, дубровы	керчаб:senses[1].examples[1].ru:косматые бровы
бракосочетаться	1	бракосочетавшийся, бракосочетания, бракосочетание	лахӏмагьари:senses[0].examples[0].ru:тайно бракосочетаться
ботиши	1	ботики	ботӏиш:senses[0].examples[0].ru:согратлинские ботиши
ботиш	1	ботик	ботӏиш:senses[0].text:ботиш (вид национального блюда); чуду
босизелъул	1		топография:senses[1].text:планалде ва картаялде босизелъул ракьул тӏасияб рахъ борциналъул гӏелму 2. бакӏалъул бугеб хӏалалъул план ва карта гьаби
босарав	1	разбросав	кавалер:senses[0].comment:орден босарав чи
борятся	1	боятся, бодрятся, борется, морятся, бурятся, борются, бороться	речӏчӏанхъизе:senses[0].examples[1].ru:учащиеся борятся
борьцы	1	борцы, борьбы	гугарухъан:senses[0].examples[1].ru:дагестанские борьцы прославились на весь мир
борциналъул	1	бортжурнал	топография:senses[1].text:планалде ва картаялде босизелъул ракьул тӏасияб рахъ борциналъул гӏелму 2. бакӏалъул бугеб хӏалалъул план ва карта гьаби
бомбаби	1	бомбами, бомба, бомби	бомбардировщик:senses[0].comment:бомбаби рехулеб самолёт
большевисткий	1	большевистский, большевицкий	большевик:senses[1].text:большевисткий
больтовня	1	болтовня, вольтов	гьобо:senses[0].examples[17].ru:больтовня, непроверенные слухи
больними	1	больными, дольними, большими, боль ними, больницами, больничными, больниц	гьуэр:senses[0].examples[1].ru:человек с больними лёгкими; туберкулёзник, чахоточник
болоновый	1	поролоновый, бостоновый, нейлоновый, слоновый	плащ:senses[0].examples[0].ru:болоновый плащ
болмаце	1	болонцем	болмацӏ:senses[0].examples[0].ru:говорит на болмаце
болмац	1	боцман	болмацӏ:senses[0].text:болмац
болезненый	1	болезненный, болезный, болезнетворный, болезнен, обезболенный	гӏузру:senses[1].examples[4].ru:болезненый человек
богохулом	1	богохульном, богомолом	сундухъ:senses[0].examples[0].ru:тот, кто скажет: “За что?”, в неверного превратится, а тот, кто скажет: “Откуда?”, богохулом станет
богатсва	1	богатства, богатств	рахазе:senses[1].examples[3].ru:закрытый сундук и молчаливый рот — оба два богатсва
богаство	1	богатство, богачество, богатырство, богатств	бече:senses[1].examples[1].ru:богаство превращает человека в простофилю
блицнецы	1	близнецы, небылицы	игизал:senses[0].text:блицнецы, двойняшки.
близи	1	близ, вблизи, близки, слизи, блики, близ и	кӏалалъбакӏ:senses[0].comment:часть горской сакли близи очага, где женщина готовит еду и держит посуду и другую утварь
ближный	1	ближний, ближней, блинный, блиндажный	гӏагардасеб:senses[0].text:близкий, ближный
блестнуть	1	блеснуть, хлестнуть, блестеть, блекнуть	паркъизе:senses[0].text:(за)блестеть, блестнуть; (за)сверкать, сверкнуть; (за)сиять; (за)мелькать, мелькнуть; (за)мерцать
блам	1	лбам, лам, балам, блат, брам, ялам, шлам, благ, блюм, юлам, хлам	хъул-хъалам:senses[0].text:хлам-блам || чункъи:senses[1].text:обламывание края чего-либо || чункъизабизе:senses[0].text:обламывать, обломать, обломить; отбивать, отбить край чего-либо
блаженые	1	блажные, блаженные, глаженые, блаженный, блажен, налаженные, глаженные	алжан:senses[0].examples[4].ru:праведники, блаженые
благорассудится	1	благо рассудится, заблагорассудится, заблагорассудиться, облагоразумится, облагородится	бокьараб:senses[2].examples[6].ru:любой может сделать то, что ему благорассудится
бищун	1	унаби	патриарх:senses[1].text:христиан диналъул бищун тӏадегӏанаб даражаялъул рухӏанияв хӏаким
бихьулеб	1	бесхлебица	планшет:senses[1].text:жанисан канлъи бихьулеб тӏалъелги бугеб, жаниб карта лъолеб сумка
бихьизабулеб	1	забулькавший	планетарий:senses[0].text:планетарий (1. планетазул хьвади бихьизабулеб прибор
бихьизабизе	1	бихевиоризме	планетарий:senses[1].text:планетал хьвадулеб куц бихьизабизе бараб хасаб мина
бисмилу	1	бисмутиту	бисмила:senses[1].examples[1].ru:“бисмилу” старший произносит, к трапезе младший приступает
бисмила	1	бис мила, бисмутита	бисмила:senses[1].examples[0].ru:начинать, приступать к чему-либо; произнести “бисмила”
бешмету	1	бомбомету	гъанцӏакӏичӏ:senses[0].examples[0].ru:пришить крючок к бешмету
бесхвостное	1	бесхвостое, бесхитростное, бесхвостые, бесхвостый, бескостное	хъанда:senses[0].text:бесхвостное животное
бестыжим	1	бесстыжим, бесстыжий, бесстыж	гьумер:senses[5].examples[14].ru:бесстыжый, бессовестный, с бестыжим лицом; с лицом без кожи
бестыжий	1	бесстыжий, бесстыж, бестий	къед:senses[0].examples[10].ru:бестыжий; у стены нет стыда, и у него нет
бестыдница	1	бесстыдница, бесстыдниц, бесстыдника, бесстыдник	бодасур:senses[0].text:срамник и срамница; бестыдник и бестыдница
бестыдник	1	бесстыдник, бесстыдниц	бодасур:senses[0].text:срамник и срамница; бестыдник и бестыдница
бестрашный	1	бесстрашный, нестрашный, бестраншейный, бесстрастный, страшный, бесшабашный	нахъекъай:senses[2].examples[1].ru:бестрашный, неустрашимый, геройский, храбрый, отважный
бесстыжый	1	бесстыжий, бесстыжей, бесстыж, бесстыдный	гьумер:senses[5].examples[14].ru:бесстыжый, бессовестный, с бестыжим лицом; с лицом без кожи
бесссовестный	1	бессовестный, бессовестность, бессловесный, добросовестный, бессословный	кӏаркьен:senses[0].examples[2].ru:какие же упитанные щёки твои, осёл ты бесссовестный!
бесссильным	1	бессильным, бессильный, бесфамильным, обессиленным, месильным	рухӏдакълъизе:senses[0].text:ослабеть; становиться, стать слабым, бесссильным, немощным
бессознании	1	бес сознании, осознании, сознании	лъай:senses[3].examples[2].ru:да окажешься ты в бессознании!
бессловно	1	бесславно, бес словно, бессословно, бессловесно, бессословный, безусловно	калам#1:senses[2].examples[3].ru:беспрекословно, бессловно
бессилным	1	бессильным, обессиленным	гӏажизлъизе:senses[0].text:(о)слабеть, ослабевать; (с)делаться нетрудоспособным, бессилным; становиться, стать слабым; (по)терять силу
беспрестаннный	1	беспрестанный, беспрестанен, непрестанный, беспрепятственный, беспременный	гьоркьоб:senses[0].examples[20].ru:беспрерывный, постоянный, беспрестаннный; неустанный
беспредельничай	1	беспредельный, побездельничай, бездельничай	гуреблъидал:senses[0].examples[1].ru:поскольку это место не принадлежит твоим родителям, не беспредельничай
беспредельничает	1	пробездельничает, беспредельность, побездельничает, бездельничает	тӏасанборчӏизе:senses[0].examples[0].ru:последнее время он беспредельничает
беспределничать	1	беспредельность, беспризорничать, пробездельничать	некь#1:senses[0].examples[4].ru:беспределничать
беспределе	1	беспределен, бес пределе, беспредельные	палахин:senses[0].examples[1].ru:быть в беспределе
беспорно	1	бесспорно, беспородно, беспорочно, беспризорно, бесспорный	дагӏба:senses[2].examples[6].ru:беспорно
беспокоющийся	1	беспокоящийся, беспокоившийся, беспокоящий, беспокойся, покоряющийся	кӏвар:senses[0].examples[1].ru:беззаботный, безалаберный, не беспокоющийся ни о ком, ни о чём
бесперывно	1	беспрерывно, беспрерывный	кидаго:senses[0].text:всегда, постоянно, бесперывно, всё время, в любое время, когда бы то ни было
бесотановочно	1	безостановочно, безостановочный	чӏечӏого:senses[1].text:бесотановочно, беспрерывно; без простоев
беследно	1	бесследно, бесследный	бухӏаризе:senses[0].examples[2].ru:отец горевал, думая о беследно исчезнувшем сыне
бескрайный	1	бескрайний, бескрайней, бескрасочный, бескровный, бескаркасный	рагӏа-ракьан:senses[0].examples[0].ru:безбрежный, бескрайный, обширный
бескопой	1	беспокой, бесовской, скопческой	маххрекӏинабизе:senses[0].examples[1].ru:не бескопой шумом больную мать
бесзхозную	1	бесхозную, бесхозяйную, бессоюзную	бетӏергьан:senses[0].examples[9].ru:бесзхозную скотину волк зарежет
береговушка	1	берегов ушка, береговой	кьугӏичӏро:senses[0].text:ласточка-береговушка
беразул	1	разубедил	окулист:senses[0].comment:беразул тохтир
бепрерывно	1	беспрерывно, непрерывно, прерывно	гьоркьоб:senses[0].examples[21].ru:бепрерывно, постоянно, беспрестанно, всё время; неустанно
белу	1	бел, белку, белуг, белую, белух, бели, бела, балу, бело, бету, телу, беру, бесу, селу, беку	свердизе:senses[2].examples[0].ru:он много странствовал по белу свету
белильщик	1	кабельщик, мебельщик, отбельщик, табельщик	вохьарухъан:senses[0].text:белильщик, штукатурщик-маляр
белетристика	1	беллетристика, беллетриста, беллетрист	беллетристика:senses[0].text:белетристика
белве	1	белое, белее, белке, белые, белье	хъахӏаб:senses[0].examples[17].ru:белве ночи
бекство	1	бегство, бешенство	беглъи:senses[0].text:бекство
безурожайный	1	без урожайный, неурожайный, урожайный	ражипорокъаб:senses[0].text:малоурожайный, безурожайный — о чесноке
безумолку	1	без умолку, безумолчный	бассаризабизе:senses[1].text:говорить безумолку; чесать, шпарить
безукорезненный	1	безукоризненный, безукоризнен, безболезненный, укоризненный, безбоязненный	абизе:senses[0].examples[15].ru:совершенный, безукорезненный, безупречный
безтворожный	1	без творожный, бездорожный, творожный	нисдакъаб:senses[0].text:безтворожный; малотворожный
безрежимность	1	старорежимность, безбрежность	низамгьечӏолъи:senses[0].text:беспорядок, беспорядочность, безрежимность
безпощадно	1	беспощадно	гурхӏел:senses[0].examples[4].ru:безжалостно, безпощадно, жестоко; без всякого сострадания, сочувствия
безпорядочно	1	беспорядочно, без порядочно, добропорядочно, непорядочно, порядочно, порядочнее	гӏаркьа-кӏичӏизе:senses[0].text:быть, стать ветвистым, разветлённым (во всех направлениях и безпорядочно); куститься
безпечный	1	беспечный, безупречный	агъазгьечӏеб:senses[0].examples[2].ru:безпечный [своё] тело губит, а обжора семью губит
безответсвенность	1	безответственность, безответственный, безответственен, ответственность, безответность	кӏваргьечӏолъи:senses[0].text:безответсвенность, безалаберность, халатность
безнавозный	1	без навозный, безнаборный, безнапорный, навозный, безвозбранный	ракукъаб:senses[0].text:истощенный; безнавозный — о почве
безкеросинный	1	керосиновый	нартикъаб:senses[0].text:безкеросинный
бездрожжевого	1	без дрожжевого, дрожжевого, бездорожного	могьоргояб:senses[0].examples[0].ru:пресный хлеб, хлеб из бездрожжевого теста
безделник	1	бездельник, бездельниц	къватӏул:senses[2].examples[0].ru:бродяга; безделник, лодырь; уличный пёс
безделии	1	безделки, безделиц, изделии	къо:senses[0].examples[9].comment:в безделии
безделие	1	безделице, безделке, безделье, безделиц, изделие	гьарзалъи:senses[1].examples[0].ru:мать изобилия — труд, мать нищеты — безделие
бездейтствуешь	1	бездействуешь, воздействуешь, безумствуешь	кьижизе:senses[1].examples[0].ru:от того, что лежишь, не поправишься, и от того, что бездейтствуешь, не разбогатеешь
безглавие	1	безглавое, безгласие, безглавые, обезглавите, обезглавившие, возглавие, заглавие	ботӏрокълъи:senses[0].text:полуумие; безглавие
безволосье	1	безволосое, безволосые, безволосый	расукълъи:senses[0].text:безволосье, лысина, плешь
безвлажный	1	без влажный, безвластный, безвылазный	рагьликъаб:senses[0].text:содержащий мало влаги, безвлажный
безвлажная	1	без влажная, безвластная, безвылазная	рагьликъаб:senses[0].examples[0].ru:безвлажная почва
безаппетитный	1	без аппетитный, неаппетитный, аппетитный, беззапретный, беззащитный	кваникъаб:senses[0].text:безаппетитный, малокушающий
безаппетитно	1	без аппетитно, неаппетитно, аппетитно	кваникъго:senses[0].text:безаппетитно
безавторитетный	1	без авторитетный, авторитетный	инжитаб:senses[3].text:безавторитетный, не имеющий авторитета
бежулев	1	булев	пекарь:senses[0].comment:чед бежулев чи
беессодержательный	1	бессодержательный, бессодержательность, малосодержательный, содержательный, содержательность	магӏникъаб:senses[2].text:пустой, беессодержательный
бедновато	1	бедноватое, бедноватой, бледновато, бедноватом, бедноватою, бесновато, бедноватый, бледноват, бесноват	хъаликъ:senses[1].text:бедно, бедновато
баччизе	1	базарчике	парк#2:senses[0].text:парк (1. аскаралъе техникияб материал кьолеб, добе-гьанибе баччизе санагӏат рекъезабураб склад
бахъи	1	бахчи	проекция:senses[0].text:проекция (1. геометрияб кӏагӏидаялъ сурат бахъи
бахваляться	1	бахвалятся, бахвалиться, бах валяться, выхваляться, восхваляться, похваляться, бахвалится	чӏухӏдаризе:senses[0].text:держаться высокомерно, надменно; зазнаваться, заноситься; важничать, кичиться; возгордиться; бахваляться; задирать нос; превозноситься
бахбако	1	баковый	бахӏбакӏо:senses[0].text:бахбако
барсуковатый	1	бар суковатый, барсуковый, брусковатый, суковатый, сучковатый	пурсукъмахӏав:senses[0].text:барсуковатый
бардавина	1	барда вина, габардина	бахьинхьоп:senses[0].text:бардавина
барантик	1	баранчик, бар антик, баран тик, барабанчик, барабанщик, бантик, антиквар	барантик:senses[0].text:барантик
бараги	1	браги, бараки, барыги, барами	барагъи:senses[0].text:бараги
барабанив	1	барабанов, барабанит, барабанил, барабаним, барабан ив, барабанивший, забарабанив, побарабанив, отбарабанив	тӏинкъизе:senses[1].examples[0].comment:барабанив пальцами
бантизим	1	бандитизм	хъачагълъи:senses[0].text:разбой, грабёж, бантизим; воровство
банкирство	1	банкротство	банкирлъи:senses[0].text:банкирство; работа банкира
балхарец	1	балеарец, балкарец, бухарец	щегӏ:senses[0].examples[0].ru:балхарец приехал продавать гончарные изделия
бакринца	1	бакинца, барабинца	бакине:senses[0].examples[1].ru:отлупить как сидорову козу; отлупить как бакринца
байрам	1	барам, байтам, сайрам, байкам, кайрам, баграм, бай рам, бамбара	кӏалбиччанкъо:senses[0].text:день разговения; ураза-байрам || кӏалбиччанкъоялъ:senses[0].text:в день разговения, в день уразы-байрама || кӏалбиччанкъоялъ:senses[0].examples[0].ru:в день уразы-байрама подобает посещать стариков
базалитовая	1	базальтовая, бакелитовая, базиликовая, баббитовая, баритовая	чаранкьуру:senses[0].text:базалитовая скала
базалай	1	база лай, балалайка	базалай:senses[0].text:базалай
ахира	1	аира, рахита, рахит	бокьизе:senses[2].examples[3].ru:Зухра полюбила Тахира || дунявияб:senses[0].examples[1].comment:коранический термин «ад-дунья» (ближний, земной мир); противоположность — «последняя жизнь» (о загробной жизни, «аль-ахира»)
аха	1	ах, ха, саха, ахай, ахал, паха, ахая, ахам, маха, шаха, ахаю, ахах, ахи, ара, аса	ва#3:senses[0].examples[1].ru:ни аха ни оха
афгъанал	1	афганка	афгъаназул:senses[0].text:от афгъанал
аульчанин	1	нальчанин, ельчанин, уличанин	гьабали:senses[0].examples[1].ru:этот-то наш аульчанин
атчи	1	матчи, арчи, датчик	автоматчи:senses[0].text:автоматчик || автоматчи:senses[0].examples[0].ru:отряд автоматчиков || взвод:senses[0].examples[0].ru:взвод автоматчиков
астрономка	1	астронома, астроном ка, астроном, ономастика, постромка	астроном:senses[0].text:астроном и астрономка
аскаралъе	1	маскараде	парк#2:senses[0].text:парк (1. аскаралъе техникияб материал кьолеб, добе-гьанибе баччизе санагӏат рекъезабураб склад
асияб	1	пассия	топография:senses[1].text:планалде ва картаялде босизелъул ракьул тӏасияб рахъ борциналъул гӏелму 2. бакӏалъул бугеб хӏалалъул план ва карта гьаби
асаразул	1	аса разул, разул	соната:senses[0].comment:музикалиял асаразул цо тайпа
арцул	1	ларцу, артикул	фунт:senses[0].examples[1].comment:Англиялъул гӏарцул цӏар
архит	1	рахит, орхит, архив, ар хит, архитрав	обелиск:senses[0].comment:архит.; памятник
артезиан	1	картезианец	артезиан:senses[0].text:артезиан
аробщица	1	рощица	гьокочӏужу:senses[0].text:аробщица, возница-женщина
аробная	1	аэробная, пробная, дробная, арочная, надгробная, народная	гьакинух:senses[0].text:проезжая дорога; аробная дорога
арикъатчи	1	аппаратчик	тӏарикъатчилъи:senses[0].text:от тӏарикъатчи
арендаторство	1	арендатор, сенаторство, реставраторство, редакторство	ижарачилъи:senses[0].text:арендаторство
аремя	1	тремя, время, бремя, гремя	доб:senses[2].examples[5].ru:тогда, в то аремя
аргъан	1	сарган	аккордеон:senses[0].comment:аргъан
аргамаком	1	ар гамаком, гамаком, гайдамаком, комариком, комаром	аргъумахъ:senses[0].examples[1].ru:он гордится своим аргамаком
аракъидул	1	каракуля	габур:senses[0].examples[30].comment:'гӏаракъидул шиша' бутылка водки
аптекарём	1	аптекарем, аптекарям, аптекаршам, аптекам	аптекарьлъи:senses[0].examples[0].ru:работать аптекарём
аптекарьша	1	аптекарша, аптекарь ша, аптекарь, аптекарш	аптекарь:senses[0].text:аптекарь и аптекарьша
аппретита	1	аппетита, аппрета, аппрет, аппетит, запрета	къасд:senses[2].examples[0].ru:у меня нет аппретита
апплодировать	1	аплодировать, дипломировать, пародировать, продирижировать, аплодирование	кьабизе:senses[4].examples[1].ru:апплодировать
апплодировали	1	аплодировали, аплодировании, аплодирование, аплодировавший, аплодировать	кьабизе:senses[4].examples[2].ru:все апплодировали певице
апиапочта	1	авиапочта, аэропочта	авиапочта:senses[0].text:апиапочта
антр	1	натр, нарт, рант, астр, антракт	гунзари:senses[0].examples[2].ru:антр долихоцефал
антирелигизный	1	антирелигиозный, безрелигиозный	дин:senses[0].examples[7].ru:антирелигизный
анк	1	ан, танк, панк, банк, ан к	азербайжанай:senses[0].text:азербайджанка || албанияй:senses[0].text:албанка || американай:senses[0].text:американка
анияв	1	мания	патриарх:senses[1].text:христиан диналъул бищун тӏадегӏанаб даражаялъул рухӏанияв хӏаким
андийская	1	индийская, угандийская, руандийская, асканийская, андижанская	буртина:senses[1].examples[1].ru:андийская бурка
андарха	1	хандра	гӏандархьа:senses[0].text:андарха
аналочичный	1	аналогичный, аналитичный, навалочный, алогичный, аналойный	гьединабго:senses[0].text:такой же (как упомянутый раньше), аналочичный
аналочично	1	аналогично, аналитично, алогично	гьединабго:senses[0].examples[0].ru:аналочично
анаб	1	наб, анат, араб, а наб, банан	патриарх:senses[1].text:христиан диналъул бищун тӏадегӏанаб даражаялъул рухӏанияв хӏаким || ханабат:senses[0].comment:привозившаяся, видимо, из города Ханабад
амурничание	1	амурничавшие, амурничающие, амурничать, манерничание	бала-гъалагьи:senses[1].text:увлечение кем-либо, любовные отношения; амурничание
аминтазу	1	амин тазу, аминазину	аминтаза:senses[0].examples[0].ru:петь аминтазу
аминтаза	1	амин таза, аминазин, амианта	аминтаза:senses[0].text:аминтаза
амахвад	1	адамова	амахваяб:senses[0].comment:в том же значение, что амахвад
аманатство	1	магнатство, атаманство, шаманство	кьовидлъи:senses[1].text:заложничество, аманатство
аманате	1	манганате, амаранте, атамане, адаманте	аманат:senses[1].examples[1].ru:нарушение условий договора об аманате; нарушение доверия, вероломство
аманатах	1	атаманах, манганатах, манатках, амарантах	кьовидлъизе:senses[0].text:быть в заложниках, оказаться в аманатах
аманата	1	атамана, манганата, атаман, адамантана	аманат:senses[1].examples[0].ru:сын Шамиля находился у царя в качестве аманата
аманат	1	атаман, манганат, анат, маман	аманат:senses[1].text:аманат
алычевый	1	алычовый, матчевый	алчаялъул:senses[1].text:алычевый
алъул	1	алатау	параллель:senses[1].text:дуниялалъул шаралда экваторалда бащадаб манзилалъул мухъ || парк#2:senses[1].text:транспорталъул состав чӏолеб ва къачӏалеб бакӏ || патриарх:senses[0].text:патриарх (1. тухум-кьибилалъул бетӏер
алъелги	1	аллергии	планшет:senses[1].text:жанисан канлъи бихьулеб тӏалъелги бугеб, жаниб карта лъолеб сумка
алул	1	аул, алел, акул, алую, АЛУ	пансион:senses[0].text:пансион (1. квана-гьекъейги бугеб гьоркьохъеб цӏалул идара 2. общежитие
аллагьзаби	1	заблагоухать	пантеон:senses[2].text:аллагьзаби
аллагьзабазе	1	забалансовые	пантеон:senses[1].text:некӏсиял греказул ва румазул киналго аллагьзабазе бараб храм
алимент	1	алименты, али мент, алиментов, алиментщиц, алиментщик, алиментный	алимент:senses[0].text:алимент
алейкум	1	аллейкам	вагӏалайкумсалам:senses[0].text:ва алейкум салам; здравствуй (ответное приветствие на
алеб	1	Халеб, бале, алел, алея, амеб, алею, хлеб, Глеб, алебард	алебастр:senses[0].text:алебастр || алебастралъул:senses[1].text:алебастровый || мадихӏ:senses[0].text:хвалебное стихотворение, ода
алда	1	лада, ада, балда, фалда, дала, айда, алча, алданец	гьецӏокъ:senses[0].text:кувалда || панно:senses[0].text:панно (1. ригьзабазул тӏадехунисеб гьумераб рахъалда рекӏинабураб сурат || параллель:senses[1].text:дуниялалъул шаралда экваторалда бащадаб манзилалъул мухъ
алалъул	1	алатау	топография:senses[1].text:планалде ва картаялде босизелъул ракьул тӏасияб рахъ борциналъул гӏелму 2. бакӏалъул бугеб хӏалалъул план ва карта гьаби
акклиматизировать	1	акклиматизироваться, акклиматизирование, акклиматизированный, акклиматизировавшийся	ругьунлъизабизе:senses[2].text:приспосабливать, приучать, акклиматизировать, адаптировать
аким	1	Аким, аки, таким, каким, маки, эким, Яким	бакӏа-бахаризе:senses[2].examples[0].ru:он стал таким тучным, что не может держать свое тело в подтянутом состоянии || гванчаб:senses[0].examples[1].ru:он был каким-то неуклюжим, не похожим на молодого человека || гъосок:senses[0].examples[0].ru:даже разговаривать не желаю с таким грязнулей, как ты
айш	1	ай	бищун:senses[0].text:самый, наи-, -айш-, -ейш- || бищун:senses[0].examples[3].ru:высочайший || дунявияб:senses[0].examples[1].ru:ближайшая жизнь
айсоры	1	асессоры	айсорал:senses[0].text:айсоры
айсорка	1	касторка	айсорай:senses[0].text:айсорка
айсор	1	ай сор, асессор	айсорав:senses[0].text:айсор
айн	1	ай, ан, тайн, Майн	гӏайн:senses[0].text:айн
азыки	1	зыки, арыки, языки, а зыки	алтаязул:senses[1].examples[0].ru:алтайские азыки
азербайджански	1	азербайджанки, азербайджанские, азербайджанский, азербайджанским, азербайджанских, азербайджанка, азербайджанец, азербайджанцем, азербайджанцев	азербайжан:senses[0].text:азербайджанский || азербайжан:senses[0].examples[0].ru:азербайджанский язык || азербайжаназул:senses[1].text:азербайджанский
азан	1	аза, сазан, казан, мазан, фазан, азам, азах, аз ан	кӏицӏул:senses[0].examples[1].ru:для глухого два раза не кричат азан
аждаху	1	наждаку	чӏвазе:senses[0].examples[0].ru:убить аждаху
администию	1	администрацию, амнистию	амнистия:senses[0].examples[1].ru:попасть под администию, освободиться по амнистии
адиты	1	адиабаты	гӏадилал:senses[0].text:адиты
аджама	1	аджарцем	гӏажам:senses[0].examples[2].ru:буквы аджама
аджам	1	раджам, аджаркам	гӏажам:senses[0].text:аджам
адехунисеб	1	брехуний	панно:senses[0].text:панно (1. ригьзабазул тӏадехунисеб гьумераб рахъалда рекӏинабураб сурат
адег	1	аде, гаде	патриарх:senses[1].text:христиан диналъул бищун тӏадегӏанаб даражаялъул рухӏанияв хӏаким
