измозжить	1	размозжить	2	къалал:senses[0].examples[1].ru:изорудовать нос, измозжить нос
измелчать	1	измельчать	1	чухӏизе:senses[0].text:размелчать, размельчить, измелчать, измелчить; (по)толочь, истолочь, растолочь что-либо
излишными	1	излишними	1	хутӏизе:senses[0].examples[6].ru:двадцать рублей остались излишными
излишным	1	излишним	1	хутӏизе:senses[0].examples[5].ru:сделаться излишным
издёргивание	1	вздёргивание	1	туркӏ-туркӏи:senses[1].text:издёргивание
извнутри	1	изнутри	1	рахазе:senses[0].examples[1].ru:дверь закрыта извнутри
игрец	1	игре	1	щвантӏихчи:senses[0].text:на дудке игрец
зоотезник	1	зоотехник	1	зоотехник:senses[0].text:зоотезник
золототысячник	1	золото тысячник	1	гӏеркъитӏакӏус:senses[0].text:золототысячник малый
золотоподобный	1	золото подобный	1	месед#1:senses[0].examples[5].ru:золотоподобный; чистый как золото
зодор	1	задор	1	чӏер:senses[0].examples[5].comment:'зодор цӏваби' звёзды на небе
зодиб	1	зодиак	2	хан:senses[0].examples[14].comment:'зодиб моцӏ' луна в небе
знобний	1	знобкий	1	сири:senses[0].examples[0].ru:знобящий, знобний
златоруный	1	златорунный	1	бис:senses[0].examples[1].ru:златоруный тур
зимных	1	зимних	1	багӏаргӏеч:senses[0].comment:сорт зимных яблок
зикра	1	икра	1	зикру:senses[0].examples[1].ru:звуки зикра
зерныстым	1	зернистым	1	мучахине:senses[0].text:становиться, стать зерныстым
землятрясение	1	землетрясение	1	кӏобокӏахъдизабизе:senses[0].examples[0].ru:от землятрясение сотрясло наш дом
зеленоватожёлтый	1	зеленовато жёлтый	1	гӏурччинтӏогьилаб:senses[0].text:зеленоватожёлтый
зеленить	1	озеленить	1	гӏурччин:senses[0].examples[1].ru:зеленить, сделать зелёным; красить, окрашивать в зелёный цвет
здравстыует	1	здравствует	1	кьезе:senses[6].examples[2].ru:да здравстыует рука, дар приподнесшая
здравстуют	1	здравствуют	1	чӏахъа:senses[0].examples[1].ru:да здравстуют дети
здравстует	1	здравствует	1	чӏахъа:senses[0].text:да здравстует
здравоохранеия	1	здравоохранения	1	сахлъи:senses[0].examples[6].ru:министерство здравоохранеия
зглаз	1	глаз	1	кӏалъазе:senses[1].comment:похвалить кого-что-либо, в результате чего возможен зглаз
звеновода	1	зверовода	1	звеноводлъи:senses[0].text:работа, должность звеновода
зачахлое	1	зачахло	1	нахъеккей:senses[2].text:хилость, зачахлое состояние
заунивный	1	заунывный	1	щвантӏ:senses[0].examples[0].ru:слышен заунивный голос козодоя
затяжок	1	затяжек	1	кӏкӏуй:senses[0].examples[2].ru:прикурнуть; сделать один затяжок
затрудениях	1	затруднениях	1	къо:senses[4].examples[4].ru:сдасться, уступить, не выдержать испытания; оплошать при затрудениях
зардеют	1	за рдеют	1	багӏарлъизе:senses[0].examples[1].ru:во время захода солнца вершины гор зардеют
запятнить	1	запятнать	1	тӏанкӏ:senses[2].examples[0].ru:запятнять, запятнить
замужную	1	замужнею	1	росасул:senses[1].examples[2].ru:влюбиться в замужную женщину
замлёй	1	землёй	1	ракь:senses[3].examples[10].ru:пользоваться замлёй
заклиняющейся	1	наклоняющейся	2	къверкъ:senses[0].examples[5].ru:да остаёшься ты вечно заклиняющейся, словно лягушка
зайчатник	1	зайчат ник	1	гӏанкӏ:senses[0].examples[5].ru:охотничья собака, гончая; зайчатник
зайцеподобный	1	зайце подобный	1	гӏанкӏмахӏав:senses[0].text:трусливый, зайцеподобный
зайран	1	айран	1	зайран:senses[0].text:зайран
зажгёшь	1	зажмёшь	1	гӏатӏгояб:senses[3].examples[0].ru:из сырых дров костра не зажгёшь
задыхавшись	1	запыхавшись	1	гьека-гьунщиялда:senses[0].text:задыхаясь, задыхавшись, высуня язык
загряняется	1	загрязняется	1	лагӏизе:senses[0].examples[0].ru:река не загряняется от того, что собака вырвала в неё
жёлторотый	1	желторотый	1	карщ:senses[1].examples[1].ru:жёлторотый юнец
жёлтоватая	1	желтоватая	1	тӏогьилккараб:senses[0].examples[0].ru:жёлтоватая кожа; жёлтоватый фон
журарвлёнок	1	журавлёнок	1	тӏинчӏ:senses[0].examples[7].ru:журарвлёнок
жиндирго	1	индиго	2	фермер:senses[0].comment:жиндирго ферма бугев чи
жеребёвка	1	жеребьёвка	1	гӏучӏ:senses[3].examples[5].ru:жеребёвка
женшень	1	женьшень	1	кьибилбицаткъукӏ:senses[0].text:женшень
железнождорожный	1	железнодорожный	1	тариф:senses[0].examples[0].ru:железнождорожный тариф
жанир	1	жанр	1	пансион:senses[1].text:жанир ругел чагӏазе квана-гьекъолеб жо букӏин
жаниб	1	южанин	2	планшет:senses[1].text:жанисан канлъи бихьулеб тӏалъелги бугеб, жаниб карта лъолеб сумка
жаловенье	1	жалованье	1	алапа:senses[0].text:зарплата, жаловенье; оклад
жалобничество	1	паломничество	2	гӏарзачилъи:senses[0].text:занятие жалобщика, привычка доносить; жалобничество
ежёнок	1	жёнок	1	гӏужрукъил:senses[1].examples[1].ru:ежёнок
единобожник	1	единобожие	2	хӏаниф:senses[0].text:последовательный единобожник
дёрнина	1	дёрни на	1	гӏери#1:senses[0].examples[0].ru:(вы)резать дёрнина
дьягил	1	дягиль	2	багӏасдо:senses[0].text:дьягил
дьяволские	1	дьявольские	1	шайтӏаналъул:senses[1].examples[0].ru:у волка дьяволские повадки
дыбыться	1	сбыться	2	квачӏид:senses[0].examples[0].ru:встать на дыбы, дыбыться
дучше	1	дуче	1	гьан:senses[0].examples[26].ru:мясо лучше мягкое, друг дучше крепкий
дурачся	1	дурачься	1	гӏадалаб:senses[1].examples[2].ru:не делай глупостей!, не дури!, не дурачся!
дуниял	1	дунит	2	къохьол:senses[2].examples[1].ru:дуниял этот бренный мир равен мигу единому
дудник	1	рудник	1	догӏдогӏ#2:senses[0].text:дудник
дуглавый	1	двуглавый	1	кӏибетӏераб:senses[0].text:дуглавый
дубдиспансере	1	дуб диспансере	1	тубдиспансер:senses[0].examples[1].ru:работать в дубдиспансере
дряхдости	1	дряхлости	1	михъ:senses[0].examples[18].comment:признак немощи, дряхдости
другривенному	1	двугривенному	1	гӏабаси:senses[0].examples[2].ru:по другривенному
дрогана	1	дрога на	1	хъахӏаб:senses[4].examples[0].ru:дрогана жёлтая
древниеаварцы	1	древние аварцы	1	бер#1:senses[0].text:глаз, око; чего-либо; свет очей; свет очей; умереть; сна кого-что-либо(древниеаварцы верили тому, что дёргание век правого глаза у мужчин, левого — уженщин ко злу, а если наоборот, то к добру)на ком-либо бранное слово, выражение в переносном значении ласкательная (форма) чьих-либо ласкательная (форма) пословица поговорка поговорка загадкацӏаддождьбранное слово, выражение в переносном значении бранное слово, выражение поговорка бранное слово, выражение буквально в переносном значении(отгнева)в переносном значении
древеснеть	1	одревеснеть	1	гӏочӏокъине:senses[0].text:(о)древеснеть, затвердевать, затвердеть
дошади	1	досади	1	тӏваркъиялда:senses[0].examples[0].ru:дошади шли с цокотом копыт
доупаду	1	до упаду	1	махӏалзуниб:senses[1].examples[0].ru:устал доупаду
достопочтимый	1	досточтимый	2	бижизе:senses[4].examples[2].ru:достопочтимый Шамиль четверть века возглавил борьбу за свободу родной земли
допропорядочный	1	добропорядочный	1	муруват:senses[0].examples[0].ru:допропорядочный человек
донырнуть	1	до нырнуть	1	тӏину#1:senses[1].examples[3].ru:донырнуть до дна
домотканный	1	домотканый	1	бессизе#1:senses[0].examples[2].ru:домотканный
домотканного	1	домотканого	1	чухъа:senses[0].examples[0].ru:черкеска из домотканного сукна
домашных	1	домашних	1	хъахӏгьан:senses[0].text:грудинка домашных птиц
долихоцефал	1	долихоцефалия	2	гунзари:senses[0].examples[2].ru:антр долихоцефал
должноть	1	должность	1	радистлъи:senses[0].text:профессия, должноть, работа радиста
должнось	1	должность	1	хормейстерлъи:senses[0].text:должнось, профессия, работа хормейстера
доказанность	1	недоказанность	2	тӏадчӏей:senses[2].text:доказанность
дожль	1	дождь	1	анкь:senses[0].examples[10].ru:целую неделю шёл дожль
доволствоваться	1	довольствоваться	1	рази:senses[0].examples[1].ru:быть довольным, доволствоваться; согласиться
добётся	1	добьётся	1	гьереси:senses[0].examples[1].ru:на лжи никто не добётся цели
добродей	1	добрей	2	лъикӏлъи:senses[0].examples[3].ru:добродей
длинняя	1	длинная	1	гӏаба:senses[0].text:аба; плащ или накидка (из грубого сукна); верхняя длинняя мужская одежда
длиннолапый	1	длиннолицый	2	квачӏхалат:senses[0].text:ленивый, не любящий вставать и идти за чем-либо; длиннолапый
дихание	1	дыхание	1	хӏухьел:senses[0].examples[6].ru:дышать, перевести дихание
дирижировка	1	дражировка	2	дирижёрлъи:senses[1].text:дирижировка
дикарька	1	дикарка	1	гӏалхулай:senses[0].text:дикарька
диактрические	1	дидактические	2	игӏраб:senses[1].text:огласовки, диактрические знаки в арабском письме
дефецитом	1	дефицитом	1	тӏорччокъаб:senses[0].text:не имеющий угля, с дефецитом угля
десятский	1	детский	2	анцӏилбетӏер:senses[0].text:десятский, командир десятки
десятислойный	1	шестислойный	2	анцӏгъатаб:senses[0].text:десятислойный
деревообделочник	1	древообделочник	1	устар:senses[0].examples[2].ru:плотник, столяр, деревообделочник
деревесины	1	древесины	1	балухъ:senses[0].examples[1].ru:дедушка из грушевой деревесины делал красивые ложки
денежгый	1	денежный	1	нахъбуссинабизе:senses[0].examples[0].ru:возвратить денежгый долг
делаёт	1	делает	1	хасел#1:senses[0].examples[10].ru:зима поступает по-зимнему; зима делаёт своё
действияза	1	действия за	1	бачине:senses[9].text:сдеепричастие др. глагола выступает в роли вспомогательный глагол глагола с общим значениемучащательности действияза кем-либо
девятьсоттысячный	1	девятьсот тысячный	1	ичӏнусазарабилеб:senses[0].text:девятьсоттысячный
девятьнадцатой	1	девятнадцатой	1	гъайн:senses[0].comment:название девятьнадцатой буквы арабского алфавита; цифровое значение — 1 000
двугревенный	1	двугривенный	1	гӏабаси:senses[0].text:двугревенный, двадцатикопеечная монета
двоюрродный	1	двоюродный	1	ункъгӏал:senses[0].examples[2].ru:двоюрродный брат, кузен; сын тёти
дверьной	1	дверной	1	нуцӏил:senses[1].text:дверьной
дверьная	1	дверная	1	нуцӏил:senses[1].examples[0].ru:дверьная рама
двадьцать	1	двадцать	1	къоябго:senses[0].examples[0].ru:все двадьцать овец находятся здесь
дарудал	1	дар удал	1	таблетка:senses[0].comment:дарудал горо
дагадается	1	догадается	1	гӏодоб:senses[0].examples[60].ru:сядет — не дагадается вставать, встанет — не догадается садиться
давнишный	1	давнишний	1	тӏех:senses[0].examples[11].ru:давнишный гость
гьобо	1	гобой	2	бетӏер:senses[0].examples[22].comment:гьобо мельничный жернов
гьеб	1	греб	1	папирус:senses[1].text:некӏсиял халкъаз гьеб харил хъвадаризе хӏалтӏизабулеб букӏараб материал
гьавань	1	гавань	1	гавань:senses[0].text:гьавань
гьабун	1	табун	2	эмигрант:senses[0].comment:чияр улкаялда яшав гьабун вугев чи
гъата	1	гагата	2	гъата-гъатахинабизе:senses[0].text:от гъата-гъатахине
гулгун	1	лгун	2	бер#1:senses[0].examples[36].comment:гулгун кумган
грязями	1	гр язями	1	хӏарщ:senses[2].examples[0].ru:лечиться грязями
грушёвое	1	грушевое	1	генул:senses[1].examples[2].ru:грушёвое толокно
грузнеть	1	огрузнеть	1	бакӏлъизе:senses[0].text:(о)тяжелеть, потяжелеть; утяжеляться, утяжелиться; грузнеть; становиться тяжёлым, увесистым, грузным
груглый	1	круглый	1	эхедегӏан:senses[0].examples[1].ru:повыше находился груглый холм
грохтом	1	гротом	1	дваргъи-гӏанхъиялда:senses[0].text:с шумом, с грохтом, с треском
громихая	1	громыхая	1	кьвах-кьвахиялда:senses[0].text:громихая; с грохотом, с шумом
гривеник	1	гривенник	1	шагьи:senses[0].examples[0].ru:гривеник
государиня	1	государыня	1	пача#1:senses[0].text:царь, король; император, государь; царица, королева; императрица, государиня
горчак	1	горча	1	щонщо:senses[0].text:горчак розовый; плевел опьянеющий
горлишко	1	горлышко	1	кӏатӏахӏ:senses[1].examples[1].ru:горлишко керосиновой лампы
горкнуть	1	гаркнуть	1	кьогӏлъизе:senses[0].text:(про)горкнуть; становиться горьким, прогорклым; горчить
гололс	1	голос	1	гӏажаибаб:senses[0].examples[1].ru:восхитительный гололс
говрилось	1	говорилось	1	абухъеяв:senses[0].text:такой (тот), о ком говрилось
гледичьи	1	гледичии	1	бечӏакӏо:senses[0].text:бобы гледичьи
гипнотизированный	1	загипнотизированный	2	бер#1:senses[0].examples[24].ru:как гипнотизированный человек
гербаризировать	1	германизировать	2	гербарий:senses[0].examples[0].ru:гербаризировать, собирать гербарий
геодезистка	1	геодезиста	1	геодезист:senses[0].text:геодезист и геодезистка
гелега	1	телега	1	цӏцӏелчӏахӏ:senses[0].text:гелега лекарственная
гвенд	1	венд	1	скважина:senses[0].comment:гъваридаб гвенд
гашник	1	гаишник	1	тӏаждарухьен:senses[0].text:шнурок (продеваемый в пояс штанов); гашник, очкур
гайн	1	тайн	1	гъайн:senses[0].text:гайн
газырь	1	козырь	2	роцен#2:senses[0].text:патрон; газырь
газетнчик	1	газетчик	1	газетчи:senses[0].text:газетнчик; сотрудник, работник газеты
вьюжит	1	вьючит	1	буран:senses[0].examples[1].ru:метель метёт; вьюжит
вышивальшицей	1	вышивальщицей	1	угьарухъан:senses[0].examples[0].ru:работать вышивальшицей
выходяший	1	выходящий	1	тӏасамохъ:senses[0].examples[1].ru:беспредельный, выходяший за рамки дозволенного
выходяшее	1	выходящее	1	къотӏноб:senses[0].examples[3].ru:окно, выходяшее во двор
высячий	1	висячий	1	гилавка:senses[1].examples[2].ru:высячий замок
высыпишь	1	выступишь	2	сахӏ:senses[0].examples[0].ru:куда посыпал сах, оттуда не высыпишь кали
выстрельнул	1	вы стрельнул	1	кьвагьизе:senses[0].examples[1].ru:выстрельнул
высочесто	1	высочество	1	бетӏерчӏахъаяв:senses[0].examples[0].ru:его высочесто король; да здравствует голова короля
выпольнять	1	выполнять	1	хадубехъерхъизабизе:senses[0].examples[0].ru:не выпольнять работу в срок
вынюхиватель	1	вынюхивать	2	сентӏеро:senses[0].text:тот, кто разнюхивает, суёт во всё нос; вынюхиватель
выноград	1	виноград	1	гӏурччин:senses[1].examples[0].ru:этот выноград ещё не поспел
выкыдышу	1	выкидышу	1	хӏерхинабизе:senses[0].text:приводить, привести к выкыдышу
вызаравливается	1	вытравливается	2	додинго:senses[0].examples[0].ru:отец в том же состоянии, не вызаравливается
выжарками	1	выжимками	2	къалияр:senses[0].examples[0].ru:хинкал с выжарками
выдимый	1	видимый	1	загьираб:senses[0].text:явный, ясный, очевидный; выдимый; открытый
вывыхнулась	1	вывернулась	2	борчӏизе:senses[4].examples[1].ru:нога вывыхнулась
вывыхнул	1	вывихнул	1	къуркьизе:senses[2].examples[0].ru:он вывыхнул себе ногу
выбрируют	1	вибрируют	1	сородизе:senses[1].examples[0].ru:от сильного ветра оконные стёкла выбрируют
вшиветь	1	вшивать	1	нацӏ:senses[0].examples[0].ru:(за)вшиветь
вугев	1	вуги	2	эмигрант:senses[0].comment:чияр улкаялда яшав гьабун вугев чи
второпьях	1	второпях	1	хех:senses[3].text:наскоро, наспех, второпьях, торопливо, (по)спешно
всхлипивая	1	всхлипывая	1	щакърахине:senses[0].examples[2].ru:всхлипивая, рассказала сестра о своей горести
вспильчивость	1	вспыльчивость	1	манзилкъокълъи:senses[1].text:вспильчивость, раздражительность
вспилчивый	1	вспыльчивый	2	ццин:senses[1].examples[15].ru:вспилчивый
всеуслишание	1	всеуслышание	1	рагӏизабизе:senses[0].text:громко говорить, говорить во всеуслишание
всестронне	1	всесторонне	1	тӏину-тӏала:senses[0].examples[1].ru:подробно, детально, тщательно, обстоятельно, всестронне, глубоко
всегдашный	1	всегдашний	1	даимаб:senses[0].text:постоянный, вечный; всегдашный
всевышный	1	всевышний	1	тӏадегӏанаб:senses[1].examples[4].ru:всевышный, бог; господь
всевишный	1	всевышний	2	тӏад:senses[0].examples[24].ru:всевишный Аллах знает, как я мучаюсь
всамом	1	самом	1	хӏакъикъаталдаги:senses[0].examples[0].ru:и всамом деле было так
вредительница	1	учредительница	2	зиянчӏужу:senses[0].text:вредительница
вразумительо	1	вразумительно	1	бичӏчӏуледухъ:senses[0].text:понятно; толково, вразумительо
вразбрось	1	вразброс	1	чӏинчӏилахъ:senses[0].text:вразбрось; в разные стороны
враждуйте	1	враждуете	1	гъерлъезе:senses[0].examples[3].ru:живите мирно без дрязг; не враждуйте между собой
восьмисоттысячный	1	восьмисот тысячный	1	микьнусазарабилеб:senses[0].text:восьмисоттысячный
восторжённо	1	восторженно	1	гӏажаибго:senses[1].text:восторжённо
ворожейский	1	воронежский	2	сихӏрудулаб:senses[0].text:магический, ворожейский
воробиный	1	воробьиный	1	къадкил:senses[1].text:воробиный
волчец	1	волчиц	1	рахьдал:senses[1].examples[8].ru:волчец кудрявый; молочная колючка
вокрук	1	вокруг	1	къалъ-къалъизе:senses[0].examples[1].ru:после дождя всё вокрук заблестело
возобновлятться	1	возобновляться	1	цӏилъизе:senses[1].text:возобновлятться, возобновиться
возмёшь	1	возьмёшь	1	босизе:senses[1].examples[0].ru:что ты возмёшь с собой?
возлюбленнная	1	возлюбленная	1	гьудул:senses[1].text:возлюбленный и возлюбленнная; милый и милая; любимый и любимая
возлас	1	возглас	1	ишу:senses[0].comment:возлас, которым отгоняют кур
возгневить	1	воз гневить	1	аллагь:senses[1].examples[17].ru:возгневить Аллаха
возгневит	1	воз гневит	1	аллагь:senses[1].examples[18].ru:да возгневит Аллах на тебя
водородги	1	водород	2	углевод:senses[0].comment:углеродги, кислородги, водородги жубараб вещество
внемлите	1	внемли те	1	жугьа:senses[0].examples[2].ru:Мелодия-мотив не так уж важны, Словам песни внемлите же вы
влажнеть	1	повлажнеть	2	биччизе:senses[0].text:(на)мокнуть, промокнуть, вымокнуть; становиться мокрым; (от)сыреть, отсыревать, становиться сырым; делаться влажным, влажнеть, увлажняться, становиться влажным, пропитываться влагой
вихорь	1	вихор	1	лепека:senses[0].text:вихорь (волос на голове); чёлка
вирепеть	1	свирепеть	1	балканахине:senses[0].text:приходить, прийти в ярость, бешенство, остервенение; доходить, дойти до остервенения, остервенеть; (рас)вирепеть, (о)звереть
вииночерпий	1	виночерпий	1	шербетчи:senses[0].text:вииночерпий
визыр	1	визы	1	хан:senses[0].examples[13].ru:послушно; как визыр вблизи хана
взмазнуть	1	взмахнуть	1	хьвагӏизе:senses[0].examples[0].ru:взмазнуть рукой
взгяд	1	взгляд	1	шовинистияб:senses[0].examples[0].ru:шовинистический взгяд
взаимоотношениие	1	взаимоотношении	1	гьоркьобакӏ:senses[0].text:отношение и отношения, взаимоотношениие; середина
весннней	1	весенней	1	цӏира:senses[0].text:шерсть весннней стрижки; шерсть-линька
верооступничество	1	вероотступничество	1	гӏасилъи:senses[2].text:верооступничество, богохульство; ослушание верующего, отступничество от веры
верооступником	1	вероотступником	1	гӏаси:senses[3].examples[3].ru:умереть неправедной смертью; испустить душу немусульманином, верооступником; наложить на себя руку
вероисповедование	1	вероисповедание	2	дин:senses[0].text:вера, религия, вероисповедование
вейник	1	веник	1	мурцӏи:senses[0].text:вейник
вдёжка	1	вдёржка	1	сасу:senses[0].text:крупная игла, цыганская игла; вдёжка
вдоветь	1	овдоветь	1	къороллъизе:senses[0].text:(о)вдоветь, остаться вдовцом или вдовой
вдобовок	1	вдобавок	1	тӏадеги:senses[0].text:ещё, к тому же, вдобовок
вахабисты	1	ваххабиты	2	вагьабиял:senses[0].text:вахабисты
вахабистского	1	ваххабитского	2	вагьабияв:senses[0].text:вахабист, сторонник вахабистского толка в исламе
вахабистский	1	ваххабитский	2	вагьабиязул:senses[1].text:вахабистский
вакуфный	1	вакуумный	2	вакъпуялул:senses[1].text:вакуфный
бытро	1	быстро	1	хех:senses[0].examples[10].ru:молниеносно, бытро как молния
быстрына	1	быстрина	1	зутӏараб:senses[1].examples[1].ru:быстрына реки
бумашка	1	букашка	1	гъурщил:senses[1].examples[0].ru:сторублёвая бумашка
буковица	1	буквица	1	тӏегь:senses[0].examples[25].ru:буковица
будунство	1	буянство	2	будунлъи:senses[0].text:должность будуна, будунство
бугрыстый	1	бугристый	1	гоноцӏ:senses[0].examples[1].ru:бугрыстый, весь в буграх
бугезе	1	бугеле	1	ортопедиялъул:senses[1].examples[0].comment:масала, хӏатӏазе сакъат бугезе хьитал гьарулеб
бугаеподобный	1	бугае подобный	1	бугъамахӏав:senses[0].text:верховодящий; бугаеподобный
брючины	1	бирючины	1	чӏедер:senses[0].examples[1].ru:сузить брючины
брючину	1	бирючину	1	чӏам-чӏамизе:senses[0].examples[0].ru:телёнок [зубами] порвал его брючину
брюзжай	1	брюзжа	1	нунудизе:senses[1].examples[0].ru:не брюзжай при мне!
ботиши	1	ботики	1	ботӏиш:senses[0].examples[0].ru:согратлинские ботиши
ботиш	1	ботик	1	ботӏиш:senses[0].text:ботиш (вид национального блюда); чуду
борьцы	1	борцы	1	гугарухъан:senses[0].examples[1].ru:дагестанские борьцы прославились на весь мир
бомбаби	1	бомбами	1	бомбардировщик:senses[0].comment:бомбаби рехулеб самолёт
большевисткий	1	большевистский	1	большевик:senses[1].text:большевисткий
больтовня	1	болтовня	1	гьобо:senses[0].examples[17].ru:больтовня, непроверенные слухи
болмац	1	боцман	2	болмацӏ:senses[0].text:болмац
богохулом	1	богохульном	2	сундухъ:senses[0].examples[0].ru:тот, кто скажет: “За что?”, в неверного превратится, а тот, кто скажет: “Откуда?”, богохулом станет
богатсва	1	богатства	1	рахазе:senses[1].examples[3].ru:закрытый сундук и молчаливый рот — оба два богатсва
блицнецы	1	близнецы	1	игизал:senses[0].text:блицнецы, двойняшки.
бисмила	1	бис мила	1	бисмила:senses[1].examples[0].ru:начинать, приступать к чему-либо; произнести “бисмила”
бестыжим	1	бесстыжим	1	гьумер:senses[5].examples[14].ru:бесстыжый, бессовестный, с бестыжим лицом; с лицом без кожи
бестыжий	1	бесстыжий	1	къед:senses[0].examples[10].ru:бестыжий; у стены нет стыда, и у него нет
бестыдник	1	бесстыдник	1	бодасур:senses[0].text:срамник и срамница; бестыдник и бестыдница
бессознании	1	бес сознании	1	лъай:senses[3].examples[2].ru:да окажешься ты в бессознании!
бессилным	1	бессильным	1	гӏажизлъизе:senses[0].text:(о)слабеть, ослабевать; (с)делаться нетрудоспособным, бессилным; становиться, стать слабым; (по)терять силу
беспрестаннный	1	беспрестанный	1	гьоркьоб:senses[0].examples[20].ru:беспрерывный, постоянный, беспрестаннный; неустанный
беспределе	1	беспределен	1	палахин:senses[0].examples[1].ru:быть в беспределе
беспокоющийся	1	беспокоящийся	1	кӏвар:senses[0].examples[1].ru:беззаботный, безалаберный, не беспокоющийся ни о ком, ни о чём
бесперывно	1	беспрерывно	1	кидаго:senses[0].text:всегда, постоянно, бесперывно, всё время, в любое время, когда бы то ни было
бесотановочно	1	безостановочно	2	чӏечӏого:senses[1].text:бесотановочно, беспрерывно; без простоев
беследно	1	бесследно	1	бухӏаризе:senses[0].examples[2].ru:отец горевал, думая о беследно исчезнувшем сыне
бескопой	1	беспокой	2	маххрекӏинабизе:senses[0].examples[1].ru:не бескопой шумом больную мать
бесзхозную	1	бесхозную	1	бетӏергьан:senses[0].examples[9].ru:бесзхозную скотину волк зарежет
береговушка	1	берегов ушка	1	кьугӏичӏро:senses[0].text:ласточка-береговушка
бепрерывно	1	беспрерывно	1	гьоркьоб:senses[0].examples[21].ru:бепрерывно, постоянно, беспрестанно, всё время; неустанно
белетристика	1	беллетристика	1	беллетристика:senses[0].text:белетристика
бекство	1	бегство	1	беглъи:senses[0].text:бекство
безурожайный	1	без урожайный	1	ражипорокъаб:senses[0].text:малоурожайный, безурожайный — о чесноке
безумолку	1	без умолку	1	бассаризабизе:senses[1].text:говорить безумолку; чесать, шпарить
безукорезненный	1	безукоризненный	1	абизе:senses[0].examples[15].ru:совершенный, безукорезненный, безупречный
безтворожный	1	без творожный	1	нисдакъаб:senses[0].text:безтворожный; малотворожный
безпощадно	1	беспощадно	1	гурхӏел:senses[0].examples[4].ru:безжалостно, безпощадно, жестоко; без всякого сострадания, сочувствия
безпечный	1	беспечный	1	агъазгьечӏеб:senses[0].examples[2].ru:безпечный [своё] тело губит, а обжора семью губит
безответсвенность	1	безответственность	1	кӏваргьечӏолъи:senses[0].text:безответсвенность, безалаберность, халатность
бездрожжевого	1	без дрожжевого	1	могьоргояб:senses[0].examples[0].ru:пресный хлеб, хлеб из бездрожжевого теста
безделник	1	бездельник	1	къватӏул:senses[2].examples[0].ru:бродяга; безделник, лодырь; уличный пёс
безделии	1	безделки	1	къо:senses[0].examples[9].comment:в безделии
бездейтствуешь	1	бездействуешь	1	кьижизе:senses[1].examples[0].ru:от того, что лежишь, не поправишься, и от того, что бездейтствуешь, не разбогатеешь
безволосье	1	безволосое	1	расукълъи:senses[0].text:безволосье, лысина, плешь
безвлажный	1	без влажный	1	рагьликъаб:senses[0].text:содержащий мало влаги, безвлажный
безвлажная	1	без влажная	1	рагьликъаб:senses[0].examples[0].ru:безвлажная почва
безаппетитно	1	без аппетитно	1	кваникъго:senses[0].text:безаппетитно
безавторитетный	1	без авторитетный	1	инжитаб:senses[3].text:безавторитетный, не имеющий авторитета
бежулев	1	булев	2	пекарь:senses[0].comment:чед бежулев чи
беессодержательный	1	бессодержательный	1	магӏникъаб:senses[2].text:пустой, беессодержательный
бахъи	1	бахчи	1	проекция:senses[0].text:проекция (1. геометрияб кӏагӏидаялъ сурат бахъи
бардавина	1	барда вина	1	бахьинхьоп:senses[0].text:бардавина
балхарец	1	балеарец	1	щегӏ:senses[0].examples[0].ru:балхарец приехал продавать гончарные изделия
бакринца	1	бакинца	1	бакине:senses[0].examples[1].ru:отлупить как сидорову козу; отлупить как бакринца
базалай	1	база лай	1	базалай:senses[0].text:базалай
ахира	1	аира	1	бокьизе:senses[2].examples[3].ru:Зухра полюбила Тахира || дунявияб:senses[0].examples[1].comment:коранический термин «ад-дунья» (ближний, земной мир); противоположность — «последняя жизнь» (о загробной жизни, «аль-ахира»)
аульчанин	1	нальчанин	2	гьабали:senses[0].examples[1].ru:этот-то наш аульчанин
атчи	1	матчи	1	автоматчи:senses[0].text:автоматчик || автоматчи:senses[0].examples[0].ru:отряд автоматчиков || взвод:senses[0].examples[0].ru:взвод автоматчиков
асаразул	1	аса разул	1	соната:senses[0].comment:музикалиял асаразул цо тайпа
арцул	1	ларцу	2	фунт:senses[0].examples[1].comment:Англиялъул гӏарцул цӏар
аробщица	1	рощица	2	гьокочӏужу:senses[0].text:аробщица, возница-женщина
аргъан	1	сарган	2	аккордеон:senses[0].comment:аргъан
апплодировать	1	аплодировать	1	кьабизе:senses[4].examples[1].ru:апплодировать
апплодировали	1	аплодировали	1	кьабизе:senses[4].examples[2].ru:все апплодировали певице
апиапочта	1	авиапочта	1	авиапочта:senses[0].text:апиапочта
антирелигизный	1	антирелигиозный	1	дин:senses[0].examples[7].ru:антирелигизный
анияв	1	мания	2	патриарх:senses[1].text:христиан диналъул бищун тӏадегӏанаб даражаялъул рухӏанияв хӏаким
аналочично	1	аналогично	1	гьединабго:senses[0].examples[0].ru:аналочично
аминтазу	1	амин тазу	1	аминтаза:senses[0].examples[0].ru:петь аминтазу
аминтаза	1	амин таза	1	аминтаза:senses[0].text:аминтаза
аманатство	1	магнатство	2	кьовидлъи:senses[1].text:заложничество, аманатство
аманате	1	амаранте	2	аманат:senses[1].examples[1].ru:нарушение условий договора об аманате; нарушение доверия, вероломство
аманат	1	анат	2	аманат:senses[1].text:аманат
алычевый	1	алычовый	1	алчаялъул:senses[1].text:алычевый
